Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,20,1.1685363062929985,0.04566534363762634,0.032859076316168884,0.8578324630191617
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,21,1.1698831991438132,0.02698078517414073,0.018036876332466475,0.8583256596749731
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,22,1.1692948056991022,0.024488859997836114,0.05557378588282396,0.8577017369524672
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,23,1.17240383119462,0.0049060793575725695,0.046447967508249255,0.6984320567321282
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,24,1.1709726393944406,0.00318289766119089,0.05826946485092686,1.02072644111081
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,25,1.1663344366039214,0.03482396718467599,0.04813344347382819,1.0207633204672995
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,26,1.1681271811671452,0.006006660836038732,0.042148113041204915,0.692720655968091
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,27,1.172137207469161,0.019226879103725072,0.038475925609655494,0.6986792083353996
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,28,1.170811743136667,0.008772291416613936,0.052296870267274344,0.8584910990449208
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,random_search,29,1.1693622213608732,0.015941351063027347,0.053851582504329885,1.0223410315261479
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,0,1.0080760251900065,0.02627510400007634,0.12803626737919527,1.2445525478207904
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,1,1.0141440918237654,0.02249222905819117,0.03440067021098486,1.244385927838494
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,2,1.010831950096377,0.019449406630305564,0.1306628301559583,1.405428166376429
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,3,1.0089936306882024,0.02065082749778082,0.12396244174129037,1.2599980543224525
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,4,1.0117564325590989,0.01690003965649939,0.12134093942043196,1.2598276352486077
ImageNet16-120,EdgeGPU,ImageNet16-120,edgegpu_latency,random_search,5,1.0125735003775103,0.02487123463808318,0.027922904784102705,1.2595455732714484
