Dataset,Hardware,ds_key,hw_key,exp_name,Label,Short,Seed,HV,IGD,Spacing
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,18,1.032320444158645,0.03140302476095409,0.022132212824415774
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,19,1.0363718174751835,0.008688632670341631,0.04177624784581641
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,20,1.041133689613837,0.014459125974448794,0.00548633457428979
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,21,1.0363339992183767,0.007430946151250731,0.011400859298825856
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,22,1.02755077654583,0.021529452416845278,0.0161673137401328
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,23,1.031897142645586,0.04146221154631573,0.009465798268939939
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,24,0.9849583108214366,0.08901818440984229,0.010091478929877407
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,25,1.0313150252141898,0.012257109984638796,0.006611405210660635
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,26,1.0232273072726445,0.03921677478500774,0.0035174732868253514
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,27,1.0314813234729063,0.008810277775812506,0.008814040504440132
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,28,1.0400301871346305,0.015503205140608349,0.04004918542505445
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,no_restart,T6: No Restart,No Restart,29,1.0419046907267593,0.0005087838785593232,0.020858280815316217
