Dataset,Hardware,ds_key,hw_key,algo_id,Seed,HV,IGD,Spacing,MaxSpread
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,1,1.1762054204401553,4.6706362177079597e-05,0.07934999042962138,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,2,1.170681499129322,0.008826374601724056,0.06476756565112567,1.019384188205363
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,3,1.1738931886210429,0.001229215228776593,0.019208604234274614,0.6953268889872893
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,4,1.1714875042629074,0.008618692668120443,0.013968380398072763,0.6970484449516555
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,5,1.1763004248808737,4.2575401090087987e-05,0.07943365770156995,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,6,1.1718874144244582,0.007707643817591758,0.06433492991269531,1.0205608616615935
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,7,1.1757978331875074,0.0015656194204359643,0.07956358353940188,1.021413899323979
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,8,1.1739360912502765,0.001192398663286649,0.019207357479631388,0.6953268889872893
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,9,1.1731239661879727,0.0041349861847642016,0.03661611029598134,0.8579197913817993
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,10,1.176020018164089,1.1540990268849036e-05,0.07947471277538712,1.0215451773826787
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,11,1.1762774427072968,3.681656548994386e-05,0.07942756271261293,1.020341101540044
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,12,1.1739345481163879,0.0017330460022427835,0.03931631164948708,0.8565190724472358
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,13,1.1760506634002732,1.0405825805990402e-05,0.07966907754134062,1.0213577532031415
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,14,1.176020018164089,1.1540990268849036e-05,0.07969557793195761,1.0215451773826787
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,15,1.1736143145167799,0.0013126361937783459,0.041491867615746726,0.6973444347542209
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,16,1.1760307429446166,5.298122689607839e-05,0.07966581889121212,1.0213577532031415
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,17,1.1739360912502765,0.001192398663286649,0.018050035053345535,0.6953268889872893
CIFAR-100,Eyeriss,cifar100,eyeriss_latency,nsga2,18,1.1763004248808737,4.2575401090087987e-05,0.07943365770156995,1.020341101540044
